"dataPackageID"	"systemID"	"title"	"givenName"	"middleInitial"	"surName"	"role"	"organizationName"	"email"	"onlineDescription"	"url"
		"CJCZO -- Precipitation -- Oracle Ridge -- (2010-2020), HydroShare, http://www.hydroshare.org/resource/172de7fe091f48d98b1d380da5851932"	"Matej"		"Durcik"	"contact"	"czo"	"mdurcik@email.arizona.edu"	"Troch, P., N. Abramson (2020). CJCZO -- Precipitation -- Oracle Ridge -- (2010-2020), HydroShare, http://www.hydroshare.org/resource/172de7fe091f48d98b1d380da5851932"	"https://www.hydroshare.org/resource/172de7fe091f48d98b1d380da5851932"
		"CJCZO -- Precipitation -- Oracle Ridge -- (2010-2020), HydroShare, http://www.hydroshare.org/resource/172de7fe091f48d98b1d380da5851932"	"Peter"		"Troch"	"creator"	"czo"	"mdurcik@email.arizona.edu"	"Troch, P., N. Abramson (2020). CJCZO -- Precipitation -- Oracle Ridge -- (2010-2020), HydroShare, http://www.hydroshare.org/resource/172de7fe091f48d98b1d380da5851932"	"https://www.hydroshare.org/resource/172de7fe091f48d98b1d380da5851932"
		"CJCZO -- Precipitation Chemistry -- Jemez River Basin -- (2011-2019), HydroShare, http://www.hydroshare.org/resource/38c0e61607e74c329ac798c8001bfa95"	"Matej"		"Durcik"	"contact"	"czo"	"mdurcik@email.arizona.edu"	"McIntosh, J., J. Chorover, P. Troch, P. Brooks, M. K. Amistadi, T. Corley, X. Zapata-Rios, M. Losleben, K. Condon, S. A. Pedron (2021). CJCZO -- Precipitation Chemistry -- Jemez River Basin -- (2011-2019), HydroShare, http://www.hydroshare.org/resource/38c0e61607e74c329ac798c8001bfa95"	"https://www.hydroshare.org/resource/38c0e61607e74c329ac798c8001bfa95"
		"CJCZO -- Precipitation Chemistry -- Jemez River Basin -- (2011-2019), HydroShare, http://www.hydroshare.org/resource/38c0e61607e74c329ac798c8001bfa95"	"Jennifer"		"McIntosh"	"creator"	"czo"	"mdurcik@email.arizona.edu"	"McIntosh, J., J. Chorover, P. Troch, P. Brooks, M. K. Amistadi, T. Corley, X. Zapata-Rios, M. Losleben, K. Condon, S. A. Pedron (2021). CJCZO -- Precipitation Chemistry -- Jemez River Basin -- (2011-2019), HydroShare, http://www.hydroshare.org/resource/38c0e61607e74c329ac798c8001bfa95"	"https://www.hydroshare.org/resource/38c0e61607e74c329ac798c8001bfa95"
		"CJCZO -- Precipitation Chemistry -- Santa Catalina Mountains -- (2006-2019), HydroShare, http://www.hydroshare.org/resource/4ab76a12613c493d82b2df57aa970c24"	"Matej"		"Durcik"	"contact"	"czo"	"mdurcik@email.arizona.edu"	"Chorover, J., P. Troch, J. McIntosh, P. Brooks, N. Abramson, I. Heidbuechel, M. K. Amistadi, S. A. Pedron (2021). CJCZO -- Precipitation Chemistry -- Santa Catalina Mountains -- (2006-2019), HydroShare, http://www.hydroshare.org/resource/4ab76a12613c493d82b2df57aa970c24"	"https://www.hydroshare.org/resource/4ab76a12613c493d82b2df57aa970c24"
		"CJCZO -- Precipitation Chemistry -- Santa Catalina Mountains -- (2006-2019), HydroShare, http://www.hydroshare.org/resource/4ab76a12613c493d82b2df57aa970c24"	"Jon"		"Chorover"	"creator"	"czo"	"mdurcik@email.arizona.edu"	"Chorover, J., P. Troch, J. McIntosh, P. Brooks, N. Abramson, I. Heidbuechel, M. K. Amistadi, S. A. Pedron (2021). CJCZO -- Precipitation Chemistry -- Santa Catalina Mountains -- (2006-2019), HydroShare, http://www.hydroshare.org/resource/4ab76a12613c493d82b2df57aa970c24"	"https://www.hydroshare.org/resource/4ab76a12613c493d82b2df57aa970c24"
		"CJCZO -- Stream Water Chemistry -- Jemez River Basin -- (2005-2020), HydroShare, http://www.hydroshare.org/resource/553c42d3a8ee40309b2d77071aa25f2e"	"Matej"		"Durcik"	"contact"	"czo"	"mdurcik@email.arizona.edu"	"McIntosh, J., J. Chorover, P. Troch, P. Brooks, M. K. Amistadi, T. Corley, X. Zapata-Rios, M. Losleben, K. Condon, S. A. Pedron (2021). CJCZO -- Stream Water Chemistry -- Jemez River Basin -- (2005-2020), HydroShare, http://www.hydroshare.org/resource/553c42d3a8ee40309b2d77071aa25f2e"	"https://www.hydroshare.org/resource/553c42d3a8ee40309b2d77071aa25f2e"
		"CJCZO -- Stream Water Chemistry -- Jemez River Basin -- (2005-2020), HydroShare, http://www.hydroshare.org/resource/553c42d3a8ee40309b2d77071aa25f2e"	"Jennifer"		"McIntosh"	"creator"	"czo"	"mdurcik@email.arizona.edu"	"McIntosh, J., J. Chorover, P. Troch, P. Brooks, M. K. Amistadi, T. Corley, X. Zapata-Rios, M. Losleben, K. Condon, S. A. Pedron (2021). CJCZO -- Stream Water Chemistry -- Jemez River Basin -- (2005-2020), HydroShare, http://www.hydroshare.org/resource/553c42d3a8ee40309b2d77071aa25f2e"	"https://www.hydroshare.org/resource/553c42d3a8ee40309b2d77071aa25f2e"
		"CJCZO -- Stream Water Chemistry -- Santa Catalina Mountains -- (2006-2019), HydroShare, http://www.hydroshare.org/resource/3df05937abfc4cb59b8be04d674c4b48"	"Matej"		"Durcik"	"contact"	"czo"	"mdurcik@email.arizona.edu"	"Chorover, J., P. Troch, J. McIntosh, P. Brooks, N. Abramson, I. Heidbuechel, M. K. Amistadi, S. A. Pedron (2021). CJCZO -- Stream Water Chemistry -- Santa Catalina Mountains -- (2006-2019), HydroShare, http://www.hydroshare.org/resource/3df05937abfc4cb59b8be04d674c4b48"	"https://www.hydroshare.org/resource/3df05937abfc4cb59b8be04d674c4b48"
		"CJCZO -- Stream Water Chemistry -- Santa Catalina Mountains -- (2006-2019), HydroShare, http://www.hydroshare.org/resource/3df05937abfc4cb59b8be04d674c4b48"	"Jon"		"Chorover"	"creator"	"czo"	"mdurcik@email.arizona.edu"	"Chorover, J., P. Troch, J. McIntosh, P. Brooks, N. Abramson, I. Heidbuechel, M. K. Amistadi, S. A. Pedron (2021). CJCZO -- Stream Water Chemistry -- Santa Catalina Mountains -- (2006-2019), HydroShare, http://www.hydroshare.org/resource/3df05937abfc4cb59b8be04d674c4b48"	"https://www.hydroshare.org/resource/3df05937abfc4cb59b8be04d674c4b48"
		"CJCZO -- Streamflow / Discharge -- Bigelow Site -- (2015-2020), HydroShare, http://www.hydroshare.org/resource/7703d249f062428b8229c03ce072e5c6"	"Matej"		"Durcik"	"contact"	"czo"	"mdurcik@email.arizona.edu"	"Troch, P., N. Abramson (2021). CJCZO -- Streamflow / Discharge -- Bigelow Site -- (2015-2020), HydroShare, http://www.hydroshare.org/resource/7703d249f062428b8229c03ce072e5c6"	"https://www.hydroshare.org/resource/7703d249f062428b8229c03ce072e5c6"
		"CJCZO -- Streamflow / Discharge -- Bigelow Site -- (2015-2020), HydroShare, http://www.hydroshare.org/resource/7703d249f062428b8229c03ce072e5c6"	"Peter"		"Troch"	"creator"	"czo"	"mdurcik@email.arizona.edu"	"Troch, P., N. Abramson (2021). CJCZO -- Streamflow / Discharge -- Bigelow Site -- (2015-2020), HydroShare, http://www.hydroshare.org/resource/7703d249f062428b8229c03ce072e5c6"	"https://www.hydroshare.org/resource/7703d249f062428b8229c03ce072e5c6"
		"CJCZO -- Streamflow / Discharge -- Jemez River Basin -- (2007-2020), HydroShare, HydroShare, http://www.hydroshare.org/resource/f5ae15fbdcc9425e847060f89da61557"	"Matej"		"Durcik"	"contact"	"czo"	"mdurcik@email.arizona.edu"	"Troch, P., P. Broxton, X. Zapata-Rios, M. Losleben, M. Durcik (2020). CJCZO -- Streamflow / Discharge -- Jemez River Basin -- (2007-2020), HydroShare, HydroShare, http://www.hydroshare.org/resource/f5ae15fbdcc9425e847060f89da61557"	"https://www.hydroshare.org/resource/c0e5094d1de54547a304d4dec3a7b3ff"
		"CJCZO -- Streamflow / Discharge -- Jemez River Basin -- (2007-2020), HydroShare, HydroShare, http://www.hydroshare.org/resource/f5ae15fbdcc9425e847060f89da61557"	"Peter"		"Troch"	"creator"	"czo"	"mdurcik@email.arizona.edu"	"Troch, P., P. Broxton, X. Zapata-Rios, M. Losleben, M. Durcik (2020). CJCZO -- Streamflow / Discharge -- Jemez River Basin -- (2007-2020), HydroShare, HydroShare, http://www.hydroshare.org/resource/f5ae15fbdcc9425e847060f89da61557"	"https://www.hydroshare.org/resource/c0e5094d1de54547a304d4dec3a7b3ff"
		"CJCZO -- Streamflow / Discharge -- Marshall Gulch -- (2006-2020), HydroShare, http://www.hydroshare.org/resource/3c1fd54381764e5b8865609cb4127d63"	"Matej"		"Durcik"	"contact"	"czo"	"mdurcik@email.arizona.edu"	"Troch, P., I. Heidbuechel, N. Abramson (2020). CJCZO -- Streamflow / Discharge -- Marshall Gulch -- (2006-2020), HydroShare, http://www.hydroshare.org/resource/3c1fd54381764e5b8865609cb4127d63"	"https://www.hydroshare.org/resource/3c1fd54381764e5b8865609cb4127d63"
		"CJCZO -- Streamflow / Discharge -- Marshall Gulch -- (2006-2020), HydroShare, http://www.hydroshare.org/resource/3c1fd54381764e5b8865609cb4127d63"	"Peter"		"Troch"	"creator"	"czo"	"mdurcik@email.arizona.edu"	"Troch, P., I. Heidbuechel, N. Abramson (2020). CJCZO -- Streamflow / Discharge -- Marshall Gulch -- (2006-2020), HydroShare, http://www.hydroshare.org/resource/3c1fd54381764e5b8865609cb4127d63"	"https://www.hydroshare.org/resource/3c1fd54381764e5b8865609cb4127d63"
		"CJCZO -- Streamflow / Discharge -- Oracle Ridge -- (2011-2018), HydroShare, http://www.hydroshare.org/resource/9d7dd6ca40984607ad74a00ab0b5121b"	"Matej"		"Durcik"	"contact"	"czo"	"mdurcik@email.arizona.edu"	"Troch, P., N. Abramson (2019). CJCZO -- Streamflow / Discharge -- Oracle Ridge -- (2011-2018), HydroShare, http://www.hydroshare.org/resource/9d7dd6ca40984607ad74a00ab0b5121b"	"https://www.hydroshare.org/resource/9d7dd6ca40984607ad74a00ab0b5121b"
		"CJCZO -- Streamflow / Discharge -- Oracle Ridge -- (2011-2018), HydroShare, http://www.hydroshare.org/resource/9d7dd6ca40984607ad74a00ab0b5121b"	"Peter"		"Troch"	"creator"	"czo"	"mdurcik@email.arizona.edu"	"Troch, P., N. Abramson (2019). CJCZO -- Streamflow / Discharge -- Oracle Ridge -- (2011-2018), HydroShare, http://www.hydroshare.org/resource/9d7dd6ca40984607ad74a00ab0b5121b"	"https://www.hydroshare.org/resource/9d7dd6ca40984607ad74a00ab0b5121b"
		"Cole Farm Hourly Precipitation Total Data"	"Li"		"Li"	"contact"	"czo"	"lili@engr.psu.edu"	"Li, L. (2018). Cole Farm Hourly Precipitation Total Data. Shale Hills Susquehanna Critical Zone Observatory."	"https://www.hydroshare.org/resource/417c018edd324a75828195625adbc19f/"
		"Cole Farm Hourly Precipitation Total Data"	"Li"		"Li"	"creator"	"czo"	"lili@engr.psu.edu"	"Li, L. (2018). Cole Farm Hourly Precipitation Total Data. Shale Hills Susquehanna Critical Zone Observatory."	"https://www.hydroshare.org/resource/417c018edd324a75828195625adbc19f/"
		"CRBCZO -- Chlorophyll -- Pheophytin -- White Clay Creek -- (2001-2012), HydroShare, http://www.hydroshare.org/resource/d841f99381424ebc850842a1dbb5630b"	"J."	"D"	"Newbold"	"contact"	"czo"	"crbczo@gmail.com"	"Newbold, J. D., S. G. Damiano (2019). CRBCZO -- Chlorophyll -- Pheophytin -- White Clay Creek -- (2001-2012), HydroShare, http://www.hydroshare.org/resource/d841f99381424ebc850842a1dbb5630b"	"http://www.hydroshare.org/resource/d841f99381424ebc850842a1dbb5630b"
		"CRBCZO -- Chlorophyll -- Pheophytin -- White Clay Creek -- (2001-2012), HydroShare, http://www.hydroshare.org/resource/d841f99381424ebc850842a1dbb5630b"	"J."	"D"	"Newbold"	"creator"	"czo"	"crbczo@gmail.com"	"Newbold, J. D., S. G. Damiano (2019). CRBCZO -- Chlorophyll -- Pheophytin -- White Clay Creek -- (2001-2012), HydroShare, http://www.hydroshare.org/resource/d841f99381424ebc850842a1dbb5630b"	"http://www.hydroshare.org/resource/d841f99381424ebc850842a1dbb5630b"
		"CRBCZO -- Precipitation, Meteorology -- Stroud Water Research Center -- (1996-2010), HydroShare, http://www.hydroshare.org/resource/54dbaa2fb67646b7b62a5aa47b2bdd7d"	"Y."		"Tsang"	"contact"	"czo"	"crbczo@gmail.com"	"Tsang, Y., J. D. Newbold, S. G. Damiano (2019). CRBCZO -- Precipitation, Meteorology -- Stroud Water Research Center -- (1996-2010), HydroShare, http://www.hydroshare.org/resource/54dbaa2fb67646b7b62a5aa47b2bdd7d"	"http://www.hydroshare.org/resource/54dbaa2fb67646b7b62a5aa47b2bdd7d"
		"CRBCZO -- Precipitation, Meteorology -- Stroud Water Research Center -- (1996-2010), HydroShare, http://www.hydroshare.org/resource/54dbaa2fb67646b7b62a5aa47b2bdd7d"	"Y."		"Tsang"	"creator"	"czo"	"crbczo@gmail.com"	"Tsang, Y., J. D. Newbold, S. G. Damiano (2019). CRBCZO -- Precipitation, Meteorology -- Stroud Water Research Center -- (1996-2010), HydroShare, http://www.hydroshare.org/resource/54dbaa2fb67646b7b62a5aa47b2bdd7d"	"http://www.hydroshare.org/resource/54dbaa2fb67646b7b62a5aa47b2bdd7d"
		"CRBCZO -- Stream Water Chemistry -- Christina River Basin -- (1977-2017), HydroShare, http://www.hydroshare.org/resource/3d25b6d404b3454eb62ce588eceeacd6"	"L."	"A"	"Kaplan"	"contact"	"czo"	"crbczo@gmail.com"	"Kaplan, L. A., J. D. Newbold, A. K. Aufdenkampe, B. A. Anderson, S. G. Damiano (2019). CRBCZO -- Stream Water Chemistry -- Christina River Basin -- (1977-2017), HydroShare, http://www.hydroshare.org/resource/3d25b6d404b3454eb62ce588eceeacd6"	"http://www.hydroshare.org/resource/3d25b6d404b3454eb62ce588eceeacd6"
		"CRBCZO -- Stream Water Chemistry -- Christina River Basin -- (1977-2017), HydroShare, http://www.hydroshare.org/resource/3d25b6d404b3454eb62ce588eceeacd6"	"L."	"A"	"Kaplan"	"creator"	"czo"	"crbczo@gmail.com"	"Kaplan, L. A., J. D. Newbold, A. K. Aufdenkampe, B. A. Anderson, S. G. Damiano (2019). CRBCZO -- Stream Water Chemistry -- Christina River Basin -- (1977-2017), HydroShare, http://www.hydroshare.org/resource/3d25b6d404b3454eb62ce588eceeacd6"	"http://www.hydroshare.org/resource/3d25b6d404b3454eb62ce588eceeacd6"
		"CRBCZO -- Stream Water Temperatures -- Christina River Basin -- (2007-2014), HydroShare, http://www.hydroshare.org/resource/e9f2ce8da1264a2eb70f643267028955"	"B."		"Sweeney"	"contact"	"czo"	"crbczo@gmail.com"	"Sweeney, B., D. Funk, J. D. Newbold, L. A. Kaplan, S. G. Damiano, F. Kline, H. West (2019). CRBCZO -- Stream Water Temperatures -- Christina River Basin -- (2007-2014), HydroShare, http://www.hydroshare.org/resource/e9f2ce8da1264a2eb70f643267028955"	"http://www.hydroshare.org/resource/e9f2ce8da1264a2eb70f643267028955"
		"CRBCZO -- Stream Water Temperatures -- Christina River Basin -- (2007-2014), HydroShare, http://www.hydroshare.org/resource/e9f2ce8da1264a2eb70f643267028955"	"B."		"Sweeney"	"creator"	"czo"	"crbczo@gmail.com"	"Sweeney, B., D. Funk, J. D. Newbold, L. A. Kaplan, S. G. Damiano, F. Kline, H. West (2019). CRBCZO -- Stream Water Temperatures -- Christina River Basin -- (2007-2014), HydroShare, http://www.hydroshare.org/resource/e9f2ce8da1264a2eb70f643267028955"	"http://www.hydroshare.org/resource/e9f2ce8da1264a2eb70f643267028955"
		"SSHCZO -- Stream Water Chemistry, Groundwater Chemistry -- Shale Hills -- (2015-2017), HydroShare, http://www.hydroshare.org/resource/e89be644c3884467b7722ce2f457121c"	"S."	"L"	"Brantley"	"contact"	"czo"	"brantley@essc.psu.edu"	"Brantley, S. L. (2019). SSHCZO -- Stream Water Chemistry, Groundwater Chemistry -- Shale Hills -- (2015-2017), HydroShare, http://www.hydroshare.org/resource/e89be644c3884467b7722ce2f457121c"	"http://www.hydroshare.org/resource/e89be644c3884467b7722ce2f457121c"
		"SSHCZO -- Stream Water Chemistry, Groundwater Chemistry -- Shale Hills -- (2015-2017), HydroShare, http://www.hydroshare.org/resource/e89be644c3884467b7722ce2f457121c"	"S."	"L"	"Brantley"	"creator"	"czo"	"brantley@essc.psu.edu"	"Brantley, S. L. (2019). SSHCZO -- Stream Water Chemistry, Groundwater Chemistry -- Shale Hills -- (2015-2017), HydroShare, http://www.hydroshare.org/resource/e89be644c3884467b7722ce2f457121c"	"http://www.hydroshare.org/resource/e89be644c3884467b7722ce2f457121c"
		"White Clay Creek - Stage, Streamflow / Discharge (1968-2014), HydroShare, https://doi.org/10.4211/hs.0886014659d443d4a2b9b189c96bab68"	"J."	"D"	"Newbold"	"contact"	"czo"	"crbczo@gmail.com"	"Newbold, D., S. G. Damiano, A. Aufdenkampe, C. Dow (2018). White Clay Creek - Stage, Streamflow / Discharge (1968-2014), HydroShare, https://doi.org/10.4211/hs.0886014659d443d4a2b9b189c96bab68"	"https://www.hydroshare.org/resource/b92ad2ea2d434d54a7e82e7379b02dcf/"
		"White Clay Creek - Stage, Streamflow / Discharge (1968-2014), HydroShare, https://doi.org/10.4211/hs.0886014659d443d4a2b9b189c96bab68"	"J."	"D"	"Newbold"	"creator"	"czo"	"crbczo@gmail.com"	"Newbold, D., S. G. Damiano, A. Aufdenkampe, C. Dow (2018). White Clay Creek - Stage, Streamflow / Discharge (1968-2014), HydroShare, https://doi.org/10.4211/hs.0886014659d443d4a2b9b189c96bab68"	"https://www.hydroshare.org/resource/b92ad2ea2d434d54a7e82e7379b02dcf/"
		"Anion Data for the East River Watershed, Colorado"	"Kenneth"	"H"	"Williams"	"contact"	"doe"	"khwilliams@lbl.gov"	"Williams K ; Beutler C ; Brown W ; Newman A ; Versteeg R (2020). Anion Data for the East River Watershed, Colorado. Watershed Function SFA. doi:10.15485/1668054"	"https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-b2f6dc82c561acf-20201008T063210052"
		"Anion Data for the East River Watershed, Colorado"	"Kenneth"	"H"	"Williams"	"creator"	"doe"	"khwilliams@lbl.gov"	"Williams K ; Beutler C ; Brown W ; Newman A ; Versteeg R (2020). Anion Data for the East River Watershed, Colorado. Watershed Function SFA. doi:10.15485/1668054"	"https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-b2f6dc82c561acf-20201008T063210052"
		"Carbon Dioxide Information Analysis Center, Oak Ridge National Laboratory, U.S"	"Terri"		"Velliquette"	"contact"	"doe"	"velliquettet@ornl.gov"	"Mulholland, P.J., and N.A. Griffiths. 2016. Walker Branch Watershed: Hourly, Daily, and Annual Precipitation. Carbon Dioxide Information Analysis Center, Oak Ridge National Laboratory, U.S. Department of Energy, Oak Ridge, Tennessee, U.S.A. http://dx.doi.org/10.3334/CDIAC/ornlsfa.006"	"https://data.ess-dive.lbl.gov/view/doi:10.3334/CDIAC/ORNLSFA.006"
		"Carbon Dioxide Information Analysis Center, Oak Ridge National Laboratory, U.S"	"Terri"		"Velliquette"	"contact"	"doe"	"velliquettet@ornl.gov"	"Mulholland, P.J., and N.A. Griffiths. 2016. Walker Branch Watershed: Weekly Stream Water Chemistry. Carbon Dioxide Information Analysis Center, Oak Ridge National Laboratory, U.S. Department of Energy, Oak Ridge, Tennessee, U.S.A. http://dx.doi.org/10.3334/CDIAC/ornlsfa.009"	"https://data.ess-dive.lbl.gov/view/doi%3A10.3334%2FCDIAC%2FORNLSFA.009"
		"Carbon Dioxide Information Analysis Center, Oak Ridge National Laboratory, U.S"	"P."	"J"	"Mulholland"	"creator"	"doe"	"velliquettet@ornl.gov"	"Mulholland, P.J., and N.A. Griffiths. 2016. Walker Branch Watershed: Hourly, Daily, and Annual Precipitation. Carbon Dioxide Information Analysis Center, Oak Ridge National Laboratory, U.S. Department of Energy, Oak Ridge, Tennessee, U.S.A. http://dx.doi.org/10.3334/CDIAC/ornlsfa.006"	"https://data.ess-dive.lbl.gov/view/doi:10.3334/CDIAC/ORNLSFA.006"
		"Carbon Dioxide Information Analysis Center, Oak Ridge National Laboratory, U.S"	"P."	"J"	"Mulholland"	"creator"	"doe"	"velliquettet@ornl.gov"	"Mulholland, P.J., and N.A. Griffiths. 2016. Walker Branch Watershed: Weekly Stream Water Chemistry. Carbon Dioxide Information Analysis Center, Oak Ridge National Laboratory, U.S. Department of Energy, Oak Ridge, Tennessee, U.S.A. http://dx.doi.org/10.3334/CDIAC/ornlsfa.009"	"https://data.ess-dive.lbl.gov/view/doi%3A10.3334%2FCDIAC%2FORNLSFA.009"
		"Cation Data for the East River Watershed, Colorado"	"Wenming"		"Dong"	"contact"	"doe"	"wenmingdong@lbl.gov"	"Dong W ; Beutler C ; Brown W ; Newman A ; Versteeg R ; Williams K H (2020). Cation Data for the East River Watershed, Colorado. Watershed Function SFA. doi:10.15485/1668055"	"https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-00d153692f1826b-20201008T064447692"
		"Cation Data for the East River Watershed, Colorado"	"Wenming"		"Dong"	"creator"	"doe"	"wenmingdong@lbl.gov"	"Dong W ; Beutler C ; Brown W ; Newman A ; Versteeg R ; Williams K H (2020). Cation Data for the East River Watershed, Colorado. Watershed Function SFA. doi:10.15485/1668055"	"https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-00d153692f1826b-20201008T064447692"
		"Discharge data collected within the East River for the Lawrence Berkeley National Laboratory Watershed Function Science Focus Area (water years 2015-2018)"	"Rosemary"		"Carroll"	"contact"	"doe"	"rosemary.carroll@dri.edu"	"Carroll R ; Williams K (2019). Discharge data collected within the East River for the Lawrence Berkeley National Laboratory Watershed Function Science Focus Area (water years 2015-2018). Watershed Function SFA. doi:10.21952/WTR/1495380"	"https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/packages/application%2Fbagit-097/ess-dive-39d95e263bec24d-20190301T155200040382"
		"Discharge data collected within the East River for the Lawrence Berkeley National Laboratory Watershed Function Science Focus Area (water years 2015-2018)"	"Rosemary"		"Carroll"	"creator"	"doe"	"rosemary.carroll@dri.edu"	"Carroll R ; Williams K (2019). Discharge data collected within the East River for the Lawrence Berkeley National Laboratory Watershed Function Science Focus Area (water years 2015-2018). Watershed Function SFA. doi:10.21952/WTR/1495380"	"https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/packages/application%2Fbagit-097/ess-dive-39d95e263bec24d-20190301T155200040382"
		"Dissolved Inorganic Carbon and Dissolved Organic Carbon Data for the East River Watershed, Colorado"	"Wenming"		"Dong"	"contact"	"doe"	"wenmingdong@lbl.gov"	"Dong W ; Beutler C ; Brown W ; Newman A ; Versteeg R ; Williams K H (2020). Dissolved Inorganic Carbon and Dissolved Organic Carbon Data for the East River Watershed, Colorado. Watershed Function SFA. doi:10.15485/1660459"	"https://data.ess-dive.lbl.gov/catalog/d1/mn/v2/object/ess-dive-7129d0cae9524f7-20201008T064208417"
